Date,Open,High,Low,Close,Adj Close,Volume
2019-07-02,39.400002,39.990002,39.130001,39.980000,39.980000,871600
2019-07-03,39.990002,40.700001,39.799999,40.430000,40.430000,782900
2019-07-05,40.209999,40.560001,39.490002,40.549999,40.549999,595900
2019-07-08,40.570000,44.450001,40.540001,42.790001,42.790001,4383000
2019-07-09,42.779999,43.080002,41.910000,42.869999,42.869999,1950500
2019-07-10,43.230000,44.400002,43.150002,43.619999,43.619999,2008300
2019-07-11,43.900002,44.830002,43.759998,44.730000,44.730000,2967200
2019-07-12,44.740002,44.849998,43.950001,44.259998,44.259998,1002200
2019-07-15,44.349998,44.980000,43.790001,44.980000,44.980000,1574500
2019-07-16,44.980000,45.189999,44.369999,44.720001,44.720001,1535300
2019-07-17,44.660000,44.660000,43.560001,43.790001,43.790001,1509900
2019-07-18,43.750000,43.939999,43.310001,43.790001,43.790001,1376300
2019-07-19,43.849998,44.189999,43.310001,43.330002,43.330002,1014100
2019-07-22,43.259998,43.360001,42.590000,42.849998,42.849998,1559400
2019-07-23,43.189999,43.189999,42.169998,42.630001,42.630001,1087700
2019-07-24,42.439999,43.549999,42.189999,43.509998,43.509998,947200
2019-07-25,43.509998,43.599998,42.740002,42.770000,42.770000,865000
2019-07-26,43.169998,43.799999,42.970001,43.480000,43.480000,903400
2019-07-29,43.480000,43.590000,41.169998,42.029999,42.029999,3953500
2019-07-30,44.189999,48.220001,43.020000,45.770000,45.770000,5706200
2019-07-31,45.880001,46.040001,44.340000,44.919998,44.919998,2254600
2019-08-01,44.759998,45.740002,44.360001,45.029999,45.029999,1430400
2019-08-02,44.750000,45.220001,43.869999,44.759998,44.759998,1010400
2019-08-05,43.770000,43.770000,42.169998,43.119999,43.119999,1422900
2019-08-06,43.200001,43.610001,42.189999,43.500000,43.500000,1048600
2019-08-07,43.000000,43.709999,42.540001,43.459999,43.459999,980600
2019-08-08,44.150002,45.540001,44.000000,44.990002,44.990002,970600
2019-08-09,44.959999,45.009998,43.419998,43.680000,43.680000,1268700
2019-08-12,43.320000,43.450001,41.139999,41.480000,41.480000,1880900
2019-08-13,41.500000,42.139999,41.270000,41.720001,41.720001,1644100
2019-08-14,41.009998,41.009998,39.049999,39.599998,39.599998,1948100
2019-08-15,39.669998,40.110001,39.060001,39.540001,39.540001,1770900
2019-08-16,39.889999,40.580002,39.599998,40.459999,40.459999,1394400
2019-08-19,41.410000,41.869999,40.849998,40.970001,40.970001,1586900
2019-08-20,40.689999,41.060001,40.410000,40.419998,40.419998,1433200
2019-08-21,40.980000,41.230000,40.580002,40.970001,40.970001,1083100
2019-08-22,41.110001,41.160000,40.049999,40.860001,40.860001,1285500
2019-08-23,40.720001,41.189999,39.779999,40.049999,40.049999,1181100
2019-08-26,40.480000,40.669998,39.840000,40.419998,40.419998,981000
2019-08-27,40.790001,41.020000,39.799999,39.910000,39.910000,988400
2019-08-28,39.680000,40.369999,39.240002,40.169998,40.169998,1112300
2019-08-29,40.669998,41.110001,40.180000,40.450001,40.450001,3081200
2019-08-30,40.330002,40.330002,39.290001,39.639999,39.639999,2258700
2019-09-03,39.299999,39.810001,38.020000,38.200001,38.200001,1326300
2019-09-04,38.680000,39.139999,37.439999,37.619999,37.619999,1926800
2019-09-05,38.000000,38.099998,35.099998,35.150002,35.150002,3444000
2019-09-06,35.040001,35.439999,33.820000,34.189999,34.189999,2499300
2019-09-09,35.380001,35.480000,33.240002,33.919998,33.919998,3226300
2019-09-10,33.590000,33.770000,32.549999,33.119999,33.119999,2230500
2019-09-11,33.139999,34.320000,33.070000,33.669998,33.669998,3336800
2019-09-12,34.020000,35.000000,33.849998,33.990002,33.990002,2655800
2019-09-13,33.900002,34.650002,33.900002,34.480000,34.480000,1851300
2019-09-16,34.220001,34.910000,34.049999,34.549999,34.549999,1325400
2019-09-17,34.470001,35.020000,34.380001,34.919998,34.919998,1085100
2019-09-18,34.970001,35.200001,33.810001,34.250000,34.250000,1753400
2019-09-19,34.450001,34.709999,33.849998,33.919998,33.919998,974600
2019-09-20,33.880001,33.959999,32.880001,33.279999,33.279999,1702700
2019-09-23,33.330002,34.419998,33.330002,34.000000,34.000000,1085900
2019-09-24,34.150002,34.410000,32.639999,32.939999,32.939999,1873200
2019-09-25,32.889999,32.990002,30.850000,31.540001,31.540001,3699100
2019-09-26,31.500000,31.500000,30.250000,30.840000,30.840000,2142400
2019-09-27,31.090000,31.100000,29.350000,30.049999,30.049999,2224000
2019-09-30,30.100000,30.160000,29.340000,29.950001,29.950001,3826700
2019-10-01,30.090000,30.510000,29.209999,29.209999,29.209999,1583400
2019-10-02,28.910000,29.379999,28.360001,28.459999,28.459999,2089000
2019-10-03,28.350000,29.610001,28.290001,29.590000,29.590000,1854600
2019-10-04,29.730000,30.530001,29.510000,30.490000,30.490000,2088400
2019-10-07,30.469999,31.240000,30.320000,30.780001,30.780001,2216000
2019-10-08,30.440001,30.840000,30.150000,30.530001,30.530001,1427800
2019-10-09,30.780001,31.379999,30.530001,31.230000,31.230000,1907200
2019-10-10,31.150000,31.870001,30.900000,31.490000,31.490000,1352100
2019-10-11,31.910000,32.669998,31.850000,32.130001,32.130001,1420200
2019-10-14,32.130001,32.709999,32.000000,32.619999,32.619999,1132500
2019-10-15,32.639999,33.080002,32.270000,33.049999,33.049999,978800
2019-10-16,32.849998,33.160000,32.099998,32.299999,32.299999,1336000
2019-10-17,32.560001,32.880001,32.320000,32.750000,32.750000,1045200
2019-10-18,32.669998,32.990002,31.900000,32.369999,32.369999,1314200
2019-10-21,32.450001,32.790001,32.130001,32.730000,32.730000,1189500
2019-10-22,32.919998,33.119999,32.299999,32.759998,32.759998,1657500
2019-10-23,32.750000,32.889999,31.400000,31.620001,31.620001,1828100
2019-10-24,31.750000,32.490002,31.480000,32.360001,32.360001,1138600
2019-10-25,32.259998,32.990002,32.130001,32.709999,32.709999,1019800
2019-10-28,32.799999,32.919998,32.139999,32.590000,32.590000,2331900
2019-10-29,32.450001,32.450001,31.360001,31.420000,31.420000,1355100
2019-10-30,31.389999,31.620001,30.889999,31.290001,31.290001,1300400
2019-10-31,31.230000,31.230000,30.469999,30.660000,30.660000,1529400
2019-11-01,30.770000,31.150000,30.350000,30.750000,30.750000,2503500
2019-11-04,30.900000,31.110001,29.170000,29.330000,29.330000,3695400
2019-11-05,34.070000,35.570000,32.660000,33.540001,33.540001,8176900
2019-11-06,33.740002,35.000000,33.599998,34.419998,34.419998,2444900
2019-11-07,34.540001,34.849998,33.709999,33.849998,33.849998,1764300
2019-11-08,33.709999,34.250000,33.500000,34.049999,34.049999,963800
2019-11-11,34.009998,35.080002,34.009998,34.810001,34.810001,944200
2019-11-12,34.950001,35.580002,34.400002,35.340000,35.340000,1107000
2019-11-13,35.290001,36.130001,35.290001,36.049999,36.049999,940900
2019-11-14,35.910000,36.549999,35.759998,36.520000,36.520000,879200
2019-11-15,36.740002,37.259998,36.349998,36.570000,36.570000,961700
2019-11-18,36.560001,37.009998,36.259998,36.889999,36.889999,596100
2019-11-19,37.000000,37.139999,36.639999,36.669998,36.669998,641400
2019-11-20,36.540001,37.070000,36.230000,36.590000,36.590000,1227100
2019-11-21,36.750000,36.919998,35.919998,36.070000,36.070000,858600
2019-11-22,36.270000,36.740002,36.009998,36.599998,36.599998,683400
2019-11-25,37.240002,38.529999,37.049999,38.450001,38.450001,1005900
2019-11-26,38.500000,39.630001,38.450001,39.169998,39.169998,1430500
2019-11-27,39.439999,39.730000,39.150002,39.419998,39.419998,1018700
2019-11-29,39.209999,39.320000,38.689999,38.770000,38.770000,352000
2019-12-02,38.840000,38.889999,37.610001,38.500000,38.500000,1044400
2019-12-03,38.080002,38.520000,37.880001,38.500000,38.500000,651500
2019-12-04,38.580002,38.939999,37.840000,38.279999,38.279999,919200
2019-12-05,38.330002,38.750000,37.220001,37.590000,37.590000,687100
2019-12-06,38.000000,38.430000,37.709999,37.950001,37.950001,583200
2019-12-09,37.830002,38.180000,37.529999,37.610001,37.610001,623200
2019-12-10,37.560001,37.990002,37.360001,37.939999,37.939999,445800
2019-12-11,37.959999,37.970001,37.160000,37.349998,37.349998,661100
2019-12-12,37.349998,37.599998,36.759998,37.119999,37.119999,861500
2019-12-13,37.080002,37.680000,37.080002,37.619999,37.619999,959900
2019-12-16,37.820000,38.860001,37.820000,38.349998,38.349998,1281600
2019-12-17,38.509998,38.700001,38.270000,38.369999,38.369999,1085600
2019-12-18,38.470001,38.950001,38.099998,38.490002,38.490002,844400
2019-12-19,38.770000,39.450001,38.580002,38.680000,38.680000,1176700
2019-12-20,38.880001,38.910000,38.040001,38.349998,38.349998,1382400
2019-12-23,38.490002,38.500000,37.930000,38.040001,38.040001,876900
2019-12-24,38.040001,38.689999,37.889999,38.380001,38.380001,180000
2019-12-26,38.599998,39.119999,38.520000,39.009998,39.009998,500700
2019-12-27,39.099998,39.330002,38.130001,38.240002,38.240002,982800
2019-12-30,38.279999,38.279999,37.560001,37.980000,37.980000,733800
2019-12-31,37.820000,38.139999,37.750000,37.910000,37.910000,688500
2020-01-02,38.090000,39.200001,37.810001,39.029999,39.029999,1366900
2020-01-03,38.410000,38.610001,37.889999,38.310001,38.310001,664500
2020-01-06,38.080002,39.119999,37.959999,38.880001,38.880001,690600
2020-01-07,38.880001,39.959999,38.660000,39.439999,39.439999,2141200
2020-01-08,39.439999,40.380001,39.380001,40.099998,40.099998,1352800
2020-01-09,40.529999,40.680000,40.270000,40.490002,40.490002,1246900
2020-01-10,40.459999,40.740002,40.119999,40.240002,40.240002,832400
2020-01-13,40.500000,41.650002,40.290001,41.209999,41.209999,1056800
2020-01-14,41.230000,41.880001,40.840000,41.459999,41.459999,1071700
2020-01-15,41.410000,42.189999,41.320000,41.380001,41.380001,1107600
2020-01-16,41.680000,42.730000,41.599998,42.720001,42.720001,1694700
2020-01-17,43.040001,43.529999,42.470001,43.330002,43.330002,2066900
2020-01-21,43.400002,43.430000,42.669998,43.009998,43.009998,1563600
2020-01-22,43.480000,43.869999,42.930000,42.939999,42.939999,747100
2020-01-23,42.500000,43.139999,42.160000,42.939999,42.939999,1269600
2020-01-24,43.000000,43.490002,42.259998,42.720001,42.720001,1490400
2020-01-27,41.720001,42.590000,41.060001,42.430000,42.430000,1434800
2020-01-28,42.799999,42.820000,42.150002,42.360001,42.360001,920400
2020-01-29,42.139999,42.369999,41.340000,41.369999,41.369999,1032200
2020-01-30,40.810001,41.720001,40.770000,41.700001,41.700001,1057800
2020-01-31,41.869999,42.110001,40.959999,41.230000,41.230000,1197300
2020-02-03,41.419998,42.049999,41.419998,41.750000,41.750000,917300
2020-02-04,42.270000,43.279999,42.270000,42.630001,42.630001,971000
2020-02-05,42.950001,43.259998,42.070000,42.240002,42.240002,916000
2020-02-06,42.419998,43.470001,42.240002,42.849998,42.849998,1510100
2020-02-07,42.740002,43.029999,42.169998,42.709999,42.709999,2755200
2020-02-10,43.000000,44.900002,42.779999,44.610001,44.610001,3841700
2020-02-11,43.049999,43.380001,40.540001,40.910000,40.910000,4619600
2020-02-12,41.189999,41.869999,39.029999,40.080002,40.080002,3332300
2020-02-13,39.740002,40.200001,39.400002,39.900002,39.900002,5401600
2020-02-14,39.959999,40.330002,39.630001,40.080002,40.080002,1875000
2020-02-18,40.110001,40.889999,39.869999,40.720001,40.720001,1666400
2020-02-19,40.860001,41.540001,40.700001,40.970001,40.970001,1196200
2020-02-20,40.889999,40.970001,40.099998,40.570000,40.570000,1188800
2020-02-21,40.490002,40.490002,39.480000,40.029999,40.029999,1013900
2020-02-24,38.509998,39.099998,38.090000,38.740002,38.740002,1731400
2020-02-25,38.970001,38.970001,37.009998,37.540001,37.540001,1338400
2020-02-26,37.630001,38.630001,37.070000,37.259998,37.259998,1860100
2020-02-27,36.660000,39.910000,35.880001,39.009998,39.009998,2906200
2020-02-28,38.320000,39.619999,37.880001,39.209999,39.209999,1751700
2020-03-02,39.410000,40.750000,38.980000,40.750000,40.750000,1853300
2020-03-03,40.599998,40.709999,38.240002,39.259998,39.259998,1684500
2020-03-04,39.860001,40.000000,38.419998,39.790001,39.790001,1219500
2020-03-05,39.040001,40.439999,38.400002,38.959999,38.959999,1221500
2020-03-06,38.000000,39.430000,37.630001,39.160000,39.160000,1251000
2020-03-09,37.009998,38.860001,36.000000,37.290001,37.290001,1942800
2020-03-10,38.439999,38.970001,36.139999,38.970001,38.970001,1713900
2020-03-11,38.000000,38.290001,35.680000,36.740002,36.740002,2548500
2020-03-12,34.720001,39.910000,34.020000,36.799999,36.799999,5340100
2020-03-13,38.080002,38.240002,34.680000,36.099998,36.099998,3541000
2020-03-16,31.520000,35.240002,30.900000,31.500000,31.500000,2673100
2020-03-17,31.700001,32.560001,29.549999,32.310001,32.310001,2950400
2020-03-18,30.240000,31.500000,25.889999,27.709999,27.709999,2789600
2020-03-19,27.500000,31.830000,26.520000,30.000000,30.000000,2946800
2020-03-20,30.500000,33.480000,29.500000,29.639999,29.639999,4135900
2020-03-23,30.129999,34.950001,29.230000,34.139999,34.139999,2954600
2020-03-24,35.779999,36.450001,33.459999,34.150002,34.150002,2627000
2020-03-25,33.889999,36.500000,33.009998,34.029999,34.029999,2477400
2020-03-26,34.540001,37.049999,34.459999,36.660000,36.660000,2431200
2020-03-27,35.619999,37.099998,34.549999,36.259998,36.259998,1553000
2020-03-30,36.369999,37.500000,36.240002,36.500000,36.500000,2215900
2020-03-31,36.130001,36.959999,34.939999,35.779999,35.779999,2601800
2020-04-01,34.950001,35.279999,33.770000,34.130001,34.130001,1783400
2020-04-02,33.520000,35.369999,33.439999,33.959999,33.959999,1627100
2020-04-03,33.509998,34.349998,32.529999,34.250000,34.250000,1769100
2020-04-06,35.070000,35.360001,33.549999,34.930000,34.930000,1796100
2020-04-07,35.669998,36.959999,34.910000,35.130001,35.130001,1657900
2020-04-08,35.750000,37.320000,35.500000,36.840000,36.840000,2088100
2020-04-09,37.230000,37.689999,36.099998,37.650002,37.650002,1684900
2020-04-13,37.660000,38.349998,36.020000,38.099998,38.099998,1342600
2020-04-14,38.570000,40.279999,38.419998,39.660000,39.660000,3119000
2020-04-15,38.980000,40.040001,38.500000,39.750000,39.750000,1830700
2020-04-16,36.900002,38.549999,34.939999,35.869999,35.869999,2872300
2020-04-17,36.650002,37.439999,36.020000,36.750000,36.750000,1439300
2020-04-20,36.180000,37.340000,36.180000,36.419998,36.419998,1228800
2020-04-21,36.009998,36.400002,34.930000,35.660000,35.660000,1106200
2020-04-22,36.709999,37.270000,36.500000,36.799999,36.799999,1314800
2020-04-23,36.840000,38.029999,36.570000,37.820000,37.820000,1402500
2020-04-24,38.320000,39.590000,37.919998,39.470001,39.470001,1301700
2020-04-27,40.139999,42.290001,40.009998,41.849998,41.849998,1501000
2020-04-28,42.700001,43.290001,40.779999,41.150002,41.150002,2494500
2020-04-29,41.820000,42.689999,40.200001,42.020000,42.020000,1902000
2020-04-30,41.669998,43.240002,41.540001,42.750000,42.750000,1449100
2020-05-01,41.869999,42.450001,41.650002,42.360001,42.360001,2447700
2020-05-04,41.930000,44.310001,41.240002,43.790001,43.790001,3565000
2020-05-05,53.599998,61.330002,53.000000,57.919998,57.919998,38518000
2020-05-06,58.660000,62.110001,57.299999,60.400002,60.400002,16087100
2020-05-07,60.490002,60.650002,58.110001,59.389999,59.389999,5131000
2020-05-08,59.930000,63.500000,59.230000,63.130001,63.130001,5949300
2020-05-11,62.490002,63.900002,61.150002,61.169998,61.169998,3645700
2020-05-12,61.470001,65.419998,60.410000,61.910000,61.910000,4288400
2020-05-13,63.180000,66.400002,62.320000,64.809998,64.809998,5672500
2020-05-14,64.029999,66.870003,62.549999,65.300003,65.300003,4377600
2020-05-15,64.919998,67.980003,64.360001,66.660004,66.660004,3493300
2020-05-18,66.190002,66.870003,61.439999,62.200001,62.200001,5423100
2020-05-19,62.549999,63.520000,61.000000,61.029999,61.029999,2899300
2020-05-20,62.340000,63.220001,61.669998,63.009998,63.009998,2410600
2020-05-21,63.549999,64.260002,61.580002,62.790001,62.790001,2039900
2020-05-22,64.230003,65.989998,63.349998,64.910004,64.910004,2491700
2020-05-26,65.750000,65.959999,61.820000,62.099998,62.099998,2414500
2020-05-27,61.939999,62.110001,55.700001,60.740002,60.740002,4240600
2020-05-28,60.560001,63.849998,60.049999,60.470001,60.470001,3591800
2020-05-29,60.639999,62.070000,59.540001,61.080002,61.080002,2524700
2020-06-01,61.799999,63.820000,61.080002,62.430000,62.430000,4473400
2020-06-02,62.680000,65.389999,62.000000,62.560001,62.560001,3467500
2020-06-03,62.299999,62.810001,58.509998,61.400002,61.400002,3521100
2020-06-04,60.860001,61.270000,57.709999,58.340000,58.340000,3159400
2020-06-05,57.950001,59.529999,57.080002,58.540001,58.540001,2499100
2020-06-08,57.580002,57.910000,55.860001,57.740002,57.740002,3748500
2020-06-09,58.310001,58.720001,56.490002,56.900002,56.900002,2041300
2020-06-10,57.049999,60.029999,56.840000,58.840000,58.840000,3188000
2020-06-11,57.919998,59.790001,56.180000,56.820000,56.820000,2547700
2020-06-12,58.220001,58.220001,54.849998,56.900002,56.900002,2583400
2020-06-15,57.430000,59.869999,56.900002,59.369999,59.369999,3073700
2020-06-16,60.360001,61.000000,57.980000,60.389999,60.389999,2870700
2020-06-17,62.150002,64.779999,61.619999,63.869999,63.869999,5304800
2020-06-18,63.669998,64.500000,61.910000,63.110001,63.110001,2229700
2020-06-19,64.440002,69.050003,63.849998,67.809998,67.809998,7674800
2020-06-22,69.269997,70.570000,66.919998,69.830002,69.830002,5303600
2020-06-23,70.139999,70.419998,66.540001,66.720001,66.720001,4236800
2020-06-24,66.160004,67.279999,62.599998,64.150002,64.150002,3542400
2020-06-25,64.500000,65.000000,62.520000,64.949997,64.949997,4043100
2020-06-26,64.849998,66.209999,64.290001,65.419998,65.419998,15315300
2020-06-29,65.699997,68.279999,63.689999,66.730003,66.730003,3897600
2020-06-30,66.239998,68.190002,66.199997,67.260002,67.260002,2763200
2020-07-01,67.260002,68.919998,66.120003,68.080002,68.080002,2222700
2020-07-02,69.000000,71.239998,68.169998,70.199997,70.199997,4315200
2020-07-06,71.339996,72.750000,70.330002,71.269997,71.269997,4497900
2020-07-07,71.000000,72.449997,69.650002,71.239998,71.239998,2778600
2020-07-08,71.739998,73.779999,71.139999,72.790001,72.790001,2143100
2020-07-09,74.000000,74.000000,71.209999,72.809998,72.809998,2077900
2020-07-10,73.900002,75.239998,73.010002,75.019997,75.019997,2394200
2020-07-13,77.120003,77.419998,70.059998,70.459999,70.459999,4825900
2020-07-14,70.000000,71.419998,67.070000,69.199997,69.199997,3068500
2020-07-15,69.019997,71.239998,68.000000,70.910004,70.910004,1954700
2020-07-16,70.000000,71.629997,69.070000,71.000000,71.000000,1575300
2020-07-17,71.849998,73.500000,71.019997,73.000000,73.000000,1756100
